0.000000 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 
0.274000 	 0.987534 	 0.090649 	 0.004978 	 0.000195 	 0.000006 	 0.000000 
0.275000 	 0.987443 	 0.090975 	 0.005014 	 0.000197 	 0.000006 	 0.000000 
0.276000 	 0.987352 	 0.091301 	 0.005051 	 0.000199 	 0.000006 	 0.000000 
0.277000 	 0.987261 	 0.091627 	 0.005087 	 0.000202 	 0.000006 	 0.000000 
0.278000 	 0.987169 	 0.091952 	 0.005124 	 0.000204 	 0.000006 	 0.000000 
0.279000 	 0.987077 	 0.092278 	 0.005161 	 0.000206 	 0.000006 	 0.000000 
0.280000 	 0.986984 	 0.092604 	 0.005197 	 0.000208 	 0.000006 	 0.000000 
0.281000 	 0.986892 	 0.092929 	 0.005234 	 0.000210 	 0.000007 	 0.000000 
0.282000 	 0.986799 	 0.093255 	 0.005272 	 0.000213 	 0.000007 	 0.000000 
0.283000 	 0.986705 	 0.093580 	 0.005309 	 0.000215 	 0.000007 	 0.000000 
0.284000 	 0.986611 	 0.093905 	 0.005346 	 0.000217 	 0.000007 	 0.000000 
0.285000 	 0.986517 	 0.094231 	 0.005384 	 0.000219 	 0.000007 	 0.000000 
0.286000 	 0.986423 	 0.094556 	 0.005421 	 0.000222 	 0.000007 	 0.000000 
0.287000 	 0.986328 	 0.094881 	 0.005459 	 0.000224 	 0.000007 	 0.000000 
0.288000 	 0.986233 	 0.095206 	 0.005497 	 0.000226 	 0.000007 	 0.000000 
0.289000 	 0.986138 	 0.095531 	 0.005535 	 0.000229 	 0.000007 	 0.000000 
0.290000 	 0.986042 	 0.095856 	 0.005573 	 0.000231 	 0.000007 	 0.000000 
0.291000 	 0.985946 	 0.096181 	 0.005611 	 0.000234 	 0.000008 	 0.000000 
0.292000 	 0.985850 	 0.096506 	 0.005650 	 0.000236 	 0.000008 	 0.000000 
0.293000 	 0.985753 	 0.096831 	 0.005688 	 0.000238 	 0.000008 	 0.000000 
0.294000 	 0.985656 	 0.097156 	 0.005727 	 0.000241 	 0.000008 	 0.000000 
0.295000 	 0.985559 	 0.097480 	 0.005766 	 0.000243 	 0.000008 	 0.000000 
0.296000 	 0.985461 	 0.097805 	 0.005805 	 0.000246 	 0.000008 	 0.000000 
0.297000 	 0.985363 	 0.098129 	 0.005844 	 0.000248 	 0.000008 	 0.000000 
0.298000 	 0.985265 	 0.098454 	 0.005883 	 0.000251 	 0.000008 	 0.000000 
0.299000 	 0.985166 	 0.098778 	 0.005922 	 0.000253 	 0.000008 	 0.000000 
0.300000 	 0.985067 	 0.099103 	 0.005962 	 0.000256 	 0.000009 	 0.000000 
0.301000 	 0.984968 	 0.099427 	 0.006001 	 0.000258 	 0.000009 	 0.000000 
0.302000 	 0.984869 	 0.099752 	 0.006041 	 0.000261 	 0.000009 	 0.000000 
0.303000 	 0.984769 	 0.100076 	 0.006081 	 0.000264 	 0.000009 	 0.000000 
0.304000 	 0.984668 	 0.100400 	 0.006121 	 0.000266 	 0.000009 	 0.000000 
0.305000 	 0.984568 	 0.100724 	 0.006161 	 0.000269 	 0.000009 	 0.000000 
0.306000 	 0.984467 	 0.101048 	 0.006201 	 0.000271 	 0.000009 	 0.000000 
0.307000 	 0.984366 	 0.101372 	 0.006241 	 0.000274 	 0.000009 	 0.000000 
0.308000 	 0.984264 	 0.101696 	 0.006282 	 0.000277 	 0.000009 	 0.000000 
0.309000 	 0.984162 	 0.102020 	 0.006322 	 0.000279 	 0.000010 	 0.000000 
0.310000 	 0.984060 	 0.102344 	 0.006363 	 0.000282 	 0.000010 	 0.000000 
0.311000 	 0.983958 	 0.102667 	 0.006404 	 0.000285 	 0.000010 	 0.000000 
0.312000 	 0.983855 	 0.102991 	 0.006445 	 0.000288 	 0.000010 	 0.000000 
0.313000 	 0.983752 	 0.103315 	 0.006486 	 0.000290 	 0.000010 	 0.000000 
0.314000 	 0.983648 	 0.103638 	 0.006527 	 0.000293 	 0.000010 	 0.000000 
0.315000 	 0.983544 	 0.103962 	 0.006568 	 0.000296 	 0.000010 	 0.000000 
0.316000 	 0.983440 	 0.104285 	 0.006610 	 0.000299 	 0.000011 	 0.000000 
0.317000 	 0.983336 	 0.104609 	 0.006651 	 0.000302 	 0.000011 	 0.000000 
0.318000 	 0.983231 	 0.104932 	 0.006693 	 0.000305 	 0.000011 	 0.000000 
0.319000 	 0.983126 	 0.105255 	 0.006735 	 0.000307 	 0.000011 	 0.000000 
0.320000 	 0.983021 	 0.105578 	 0.006777 	 0.000310 	 0.000011 	 0.000000 
0.321000 	 0.982915 	 0.105902 	 0.006819 	 0.000313 	 0.000011 	 0.000000 
0.322000 	 0.982809 	 0.106225 	 0.006861 	 0.000316 	 0.000011 	 0.000000 
0.323000 	 0.982702 	 0.106548 	 0.006904 	 0.000319 	 0.000011 	 0.000000 
0.324000 	 0.982596 	 0.106871 	 0.006946 	 0.000322 	 0.000012 	 0.000000 
0.325000 	 0.982489 	 0.107193 	 0.006989 	 0.000325 	 0.000012 	 0.000000 
0.326000 	 0.982381 	 0.107516 	 0.007031 	 0.000328 	 0.000012 	 0.000000 
0.327000 	 0.982274 	 0.107839 	 0.007074 	 0.000331 	 0.000012 	 0.000000 
0.328000 	 0.982166 	 0.108162 	 0.007117 	 0.000334 	 0.000012 	 0.000000 
0.329000 	 0.982057 	 0.108484 	 0.007160 	 0.000337 	 0.000012 	 0.000000 
0.330000 	 0.981949 	 0.108807 	 0.007204 	 0.000340 	 0.000012 	 0.000000 
0.331000 	 0.981840 	 0.109129 	 0.007247 	 0.000343 	 0.000013 	 0.000000 
0.332000 	 0.981730 	 0.109452 	 0.007291 	 0.000346 	 0.000013 	 0.000000 
0.333000 	 0.981621 	 0.109774 	 0.007334 	 0.000350 	 0.000013 	 0.000000 
0.334000 	 0.981511 	 0.110096 	 0.007378 	 0.000353 	 0.000013 	 0.000000 
0.335000 	 0.981401 	 0.110418 	 0.007422 	 0.000356 	 0.000013 	 0.000000 
0.336000 	 0.981290 	 0.110741 	 0.007466 	 0.000359 	 0.000013 	 0.000000 
0.337000 	 0.981179 	 0.111063 	 0.007510 	 0.000362 	 0.000014 	 0.000000 
0.338000 	 0.981068 	 0.111385 	 0.007554 	 0.000365 	 0.000014 	 0.000000 
0.339000 	 0.980956 	 0.111707 	 0.007599 	 0.000369 	 0.000014 	 0.000000 
0.340000 	 0.980844 	 0.112029 	 0.007643 	 0.000372 	 0.000014 	 0.000000 
0.341000 	 0.980732 	 0.112350 	 0.007688 	 0.000375 	 0.000014 	 0.000000 
0.342000 	 0.980620 	 0.112672 	 0.007733 	 0.000378 	 0.000014 	 0.000000 
0.343000 	 0.980507 	 0.112994 	 0.007778 	 0.000382 	 0.000015 	 0.000000 
0.344000 	 0.980394 	 0.113315 	 0.007823 	 0.000385 	 0.000015 	 0.000000 
0.345000 	 0.980280 	 0.113637 	 0.007868 	 0.000389 	 0.000015 	 0.000000 
0.346000 	 0.980166 	 0.113958 	 0.007913 	 0.000392 	 0.000015 	 0.000000 
0.347000 	 0.980052 	 0.114280 	 0.007958 	 0.000395 	 0.000015 	 0.000000 
0.348000 	 0.979938 	 0.114601 	 0.008004 	 0.000399 	 0.000015 	 0.000000 
0.349000 	 0.979823 	 0.114923 	 0.008050 	 0.000402 	 0.000016 	 0.000000 
0.350000 	 0.979708 	 0.115244 	 0.008095 	 0.000406 	 0.000016 	 0.000001 
0.351000 	 0.979593 	 0.115565 	 0.008141 	 0.000409 	 0.000016 	 0.000001 
0.352000 	 0.979477 	 0.115886 	 0.008187 	 0.000413 	 0.000016 	 0.000001 
0.353000 	 0.979361 	 0.116207 	 0.008234 	 0.000416 	 0.000016 	 0.000001 
0.354000 	 0.979244 	 0.116528 	 0.008280 	 0.000420 	 0.000017 	 0.000001 
0.355000 	 0.979128 	 0.116849 	 0.008326 	 0.000423 	 0.000017 	 0.000001 
0.356000 	 0.979011 	 0.117170 	 0.008373 	 0.000427 	 0.000017 	 0.000001 
0.357000 	 0.978893 	 0.117490 	 0.008420 	 0.000430 	 0.000017 	 0.000001 
0.358000 	 0.978776 	 0.117811 	 0.008466 	 0.000434 	 0.000017 	 0.000001 
0.359000 	 0.978658 	 0.118131 	 0.008513 	 0.000438 	 0.000017 	 0.000001 
0.360000 	 0.978540 	 0.118452 	 0.008560 	 0.000441 	 0.000018 	 0.000001 
0.361000 	 0.978421 	 0.118772 	 0.008607 	 0.000445 	 0.000018 	 0.000001 
0.362000 	 0.978302 	 0.119093 	 0.008655 	 0.000449 	 0.000018 	 0.000001 
0.363000 	 0.978183 	 0.119413 	 0.008702 	 0.000452 	 0.000018 	 0.000001 
0.364000 	 0.978063 	 0.119733 	 0.008750 	 0.000456 	 0.000018 	 0.000001 
0.365000 	 0.977943 	 0.120053 	 0.008797 	 0.000460 	 0.000019 	 0.000001 
0.366000 	 0.977823 	 0.120374 	 0.008845 	 0.000463 	 0.000019 	 0.000001 
0.367000 	 0.977703 	 0.120694 	 0.008893 	 0.000467 	 0.000019 	 0.000001 
0.368000 	 0.977582 	 0.121013 	 0.008941 	 0.000471 	 0.000019 	 0.000001 
0.369000 	 0.977460 	 0.121333 	 0.008989 	 0.000475 	 0.000019 	 0.000001 
0.370000 	 0.977339 	 0.121653 	 0.009038 	 0.000479 	 0.000020 	 0.000001 
0.371000 	 0.977217 	 0.121973 	 0.009086 	 0.000483 	 0.000020 	 0.000001 
0.372000 	 0.977095 	 0.122292 	 0.009135 	 0.000487 	 0.000020 	 0.000001 
0.373000 	 0.976973 	 0.122612 	 0.009183 	 0.000490 	 0.000020 	 0.000001 
0.374000 	 0.976850 	 0.122932 	 0.009232 	 0.000494 	 0.000021 	 0.000001 
0.375000 	 0.976727 	 0.123251 	 0.009281 	 0.000498 	 0.000021 	 0.000001 
0.376000 	 0.976603 	 0.123570 	 0.009330 	 0.000502 	 0.000021 	 0.000001 
0.377000 	 0.976480 	 0.123890 	 0.009379 	 0.000506 	 0.000021 	 0.000001 
0.378000 	 0.976356 	 0.124209 	 0.009429 	 0.000510 	 0.000021 	 0.000001 
0.379000 	 0.976231 	 0.124528 	 0.009478 	 0.000514 	 0.000022 	 0.000001 
0.380000 	 0.976106 	 0.124847 	 0.009528 	 0.000518 	 0.000022 	 0.000001 
0.381000 	 0.975981 	 0.125166 	 0.009577 	 0.000522 	 0.000022 	 0.000001 
0.382000 	 0.975856 	 0.125485 	 0.009627 	 0.000527 	 0.000022 	 0.000001 
0.383000 	 0.975731 	 0.125804 	 0.009677 	 0.000531 	 0.000023 	 0.000001 
0.384000 	 0.975605 	 0.126122 	 0.009727 	 0.000535 	 0.000023 	 0.000001 
0.385000 	 0.975478 	 0.126441 	 0.009777 	 0.000539 	 0.000023 	 0.000001 
0.386000 	 0.975352 	 0.126760 	 0.009828 	 0.000543 	 0.000023 	 0.000001 
0.387000 	 0.975225 	 0.127078 	 0.009878 	 0.000547 	 0.000024 	 0.000001 
0.388000 	 0.975098 	 0.127397 	 0.009929 	 0.000552 	 0.000024 	 0.000001 
0.389000 	 0.974970 	 0.127715 	 0.009979 	 0.000556 	 0.000024 	 0.000001 
0.390000 	 0.974842 	 0.128033 	 0.010030 	 0.000560 	 0.000024 	 0.000001 
0.391000 	 0.974714 	 0.128352 	 0.010081 	 0.000564 	 0.000025 	 0.000001 
0.392000 	 0.974585 	 0.128670 	 0.010132 	 0.000569 	 0.000025 	 0.000001 
0.393000 	 0.974457 	 0.128988 	 0.010183 	 0.000573 	 0.000025 	 0.000001 
0.394000 	 0.974327 	 0.129306 	 0.010235 	 0.000577 	 0.000025 	 0.000001 
0.395000 	 0.974198 	 0.129624 	 0.010286 	 0.000582 	 0.000026 	 0.000001 
0.396000 	 0.974068 	 0.129942 	 0.010338 	 0.000586 	 0.000026 	 0.000001 
0.397000 	 0.973938 	 0.130259 	 0.010389 	 0.000591 	 0.000026 	 0.000001 
0.398000 	 0.973808 	 0.130577 	 0.010441 	 0.000595 	 0.000026 	 0.000001 
0.399000 	 0.973677 	 0.130895 	 0.010493 	 0.000600 	 0.000027 	 0.000001 
0.400000 	 0.973546 	 0.131212 	 0.010545 	 0.000604 	 0.000027 	 0.000001 
0.401000 	 0.973414 	 0.131530 	 0.010597 	 0.000609 	 0.000027 	 0.000001 
0.402000 	 0.973283 	 0.131847 	 0.010650 	 0.000613 	 0.000027 	 0.000001 
0.403000 	 0.973151 	 0.132164 	 0.010702 	 0.000618 	 0.000028 	 0.000001 
0.404000 	 0.973018 	 0.132481 	 0.010755 	 0.000622 	 0.000028 	 0.000001 
0.405000 	 0.972886 	 0.132799 	 0.010807 	 0.000627 	 0.000028 	 0.000001 
0.406000 	 0.972753 	 0.133116 	 0.010860 	 0.000632 	 0.000029 	 0.000001 
0.407000 	 0.972620 	 0.133433 	 0.010913 	 0.000636 	 0.000029 	 0.000001 
0.408000 	 0.972486 	 0.133750 	 0.010966 	 0.000641 	 0.000029 	 0.000001 
0.409000 	 0.972352 	 0.134066 	 0.011019 	 0.000646 	 0.000029 	 0.000001 
0.410000 	 0.972218 	 0.134383 	 0.011073 	 0.000650 	 0.000030 	 0.000001 
0.411000 	 0.972083 	 0.134700 	 0.011126 	 0.000655 	 0.000030 	 0.000001 
0.412000 	 0.971948 	 0.135016 	 0.011180 	 0.000660 	 0.000030 	 0.000001 
0.413000 	 0.971813 	 0.135333 	 0.011233 	 0.000665 	 0.000031 	 0.000001 
0.414000 	 0.971678 	 0.135649 	 0.011287 	 0.000669 	 0.000031 	 0.000001 
0.415000 	 0.971542 	 0.135965 	 0.011341 	 0.000674 	 0.000031 	 0.000001 
0.416000 	 0.971406 	 0.136282 	 0.011395 	 0.000679 	 0.000031 	 0.000001 
0.417000 	 0.971269 	 0.136598 	 0.011449 	 0.000684 	 0.000032 	 0.000001 
0.418000 	 0.971133 	 0.136914 	 0.011504 	 0.000689 	 0.000032 	 0.000001 
0.419000 	 0.970996 	 0.137230 	 0.011558 	 0.000694 	 0.000032 	 0.000001 
0.420000 	 0.970858 	 0.137546 	 0.011613 	 0.000699 	 0.000033 	 0.000001 
0.421000 	 0.970721 	 0.137862 	 0.011667 	 0.000704 	 0.000033 	 0.000001 
0.422000 	 0.970582 	 0.138177 	 0.011722 	 0.000709 	 0.000033 	 0.000001 
0.423000 	 0.970444 	 0.138493 	 0.011777 	 0.000714 	 0.000034 	 0.000001 
0.424000 	 0.970306 	 0.138809 	 0.011832 	 0.000719 	 0.000034 	 0.000001 
0.425000 	 0.970167 	 0.139124 	 0.011887 	 0.000724 	 0.000034 	 0.000001 
0.426000 	 0.970027 	 0.139440 	 0.011942 	 0.000729 	 0.000035 	 0.000001 
0.427000 	 0.969888 	 0.139755 	 0.011998 	 0.000734 	 0.000035 	 0.000001 
0.428000 	 0.969748 	 0.140070 	 0.012053 	 0.000739 	 0.000035 	 0.000001 
0.429000 	 0.969608 	 0.140385 	 0.012109 	 0.000744 	 0.000036 	 0.000001 
0.430000 	 0.969467 	 0.140701 	 0.012165 	 0.000749 	 0.000036 	 0.000001 
0.431000 	 0.969326 	 0.141016 	 0.012221 	 0.000755 	 0.000036 	 0.000001 
0.432000 	 0.969185 	 0.141330 	 0.012277 	 0.000760 	 0.000037 	 0.000001 
0.433000 	 0.969043 	 0.141645 	 0.012333 	 0.000765 	 0.000037 	 0.000001 
0.434000 	 0.968902 	 0.141960 	 0.012389 	 0.000770 	 0.000037 	 0.000001 
0.435000 	 0.968760 	 0.142275 	 0.012445 	 0.000776 	 0.000038 	 0.000001 
0.436000 	 0.968617 	 0.142589 	 0.012502 	 0.000781 	 0.000038 	 0.000002 
0.437000 	 0.968474 	 0.142904 	 0.012559 	 0.000786 	 0.000038 	 0.000002 
0.438000 	 0.968331 	 0.143218 	 0.012615 	 0.000792 	 0.000039 	 0.000002 
0.439000 	 0.968188 	 0.143533 	 0.012672 	 0.000797 	 0.000039 	 0.000002 
0.440000 	 0.968044 	 0.143847 	 0.012729 	 0.000803 	 0.000039 	 0.000002 
0.441000 	 0.967900 	 0.144161 	 0.012786 	 0.000808 	 0.000040 	 0.000002 
0.442000 	 0.967756 	 0.144475 	 0.012844 	 0.000814 	 0.000040 	 0.000002 
0.443000 	 0.967611 	 0.144789 	 0.012901 	 0.000819 	 0.000040 	 0.000002 
0.444000 	 0.967466 	 0.145103 	 0.012958 	 0.000825 	 0.000041 	 0.000002 
0.445000 	 0.967321 	 0.145417 	 0.013016 	 0.000830 	 0.000041 	 0.000002 
0.446000 	 0.967176 	 0.145730 	 0.013074 	 0.000836 	 0.000041 	 0.000002 
0.447000 	 0.967030 	 0.146044 	 0.013132 	 0.000841 	 0.000042 	 0.000002 
0.448000 	 0.966883 	 0.146358 	 0.013190 	 0.000847 	 0.000042 	 0.000002 
0.449000 	 0.966737 	 0.146671 	 0.013248 	 0.000852 	 0.000043 	 0.000002 
0.450000 	 0.966590 	 0.146984 	 0.013306 	 0.000858 	 0.000043 	 0.000002 
0.451000 	 0.966443 	 0.147298 	 0.013364 	 0.000864 	 0.000043 	 0.000002 
0.452000 	 0.966295 	 0.147611 	 0.013423 	 0.000870 	 0.000044 	 0.000002 
0.453000 	 0.966148 	 0.147924 	 0.013481 	 0.000875 	 0.000044 	 0.000002 
0.454000 	 0.966000 	 0.148237 	 0.013540 	 0.000881 	 0.000045 	 0.000002 
0.455000 	 0.965851 	 0.148550 	 0.013599 	 0.000887 	 0.000045 	 0.000002 
0.456000 	 0.965703 	 0.148863 	 0.013658 	 0.000893 	 0.000045 	 0.000002 
0.457000 	 0.965554 	 0.149176 	 0.013717 	 0.000898 	 0.000046 	 0.000002 
0.458000 	 0.965404 	 0.149488 	 0.013776 	 0.000904 	 0.000046 	 0.000002 
0.459000 	 0.965255 	 0.149801 	 0.013835 	 0.000910 	 0.000047 	 0.000002 
0.460000 	 0.965105 	 0.150113 	 0.013895 	 0.000916 	 0.000047 	 0.000002 
0.461000 	 0.964954 	 0.150426 	 0.013954 	 0.000922 	 0.000047 	 0.000002 
0.462000 	 0.964804 	 0.150738 	 0.014014 	 0.000928 	 0.000048 	 0.000002 
0.463000 	 0.964653 	 0.151050 	 0.014074 	 0.000934 	 0.000048 	 0.000002 
0.464000 	 0.964502 	 0.151362 	 0.014134 	 0.000940 	 0.000049 	 0.000002 
0.465000 	 0.964350 	 0.151674 	 0.014194 	 0.000946 	 0.000049 	 0.000002 
0.466000 	 0.964198 	 0.151986 	 0.014254 	 0.000952 	 0.000049 	 0.000002 
0.467000 	 0.964046 	 0.152298 	 0.014314 	 0.000958 	 0.000050 	 0.000002 
0.468000 	 0.963894 	 0.152610 	 0.014375 	 0.000964 	 0.000050 	 0.000002 
0.469000 	 0.963741 	 0.152922 	 0.014435 	 0.000971 	 0.000051 	 0.000002 
0.470000 	 0.963588 	 0.153233 	 0.014496 	 0.000977 	 0.000051 	 0.000002 
0.471000 	 0.963434 	 0.153545 	 0.014556 	 0.000983 	 0.000052 	 0.000002 
0.472000 	 0.963281 	 0.153856 	 0.014617 	 0.000989 	 0.000052 	 0.000002 
0.473000 	 0.963127 	 0.154167 	 0.014678 	 0.000995 	 0.000052 	 0.000002 
0.474000 	 0.962972 	 0.154478 	 0.014740 	 0.001002 	 0.000053 	 0.000002 
0.475000 	 0.962818 	 0.154790 	 0.014801 	 0.001008 	 0.000053 	 0.000002 
0.476000 	 0.962663 	 0.155101 	 0.014862 	 0.001014 	 0.000054 	 0.000002 
0.477000 	 0.962508 	 0.155412 	 0.014924 	 0.001021 	 0.000054 	 0.000002 
0.478000 	 0.962352 	 0.155722 	 0.014985 	 0.001027 	 0.000055 	 0.000002 
0.479000 	 0.962196 	 0.156033 	 0.015047 	 0.001033 	 0.000055 	 0.000002 
0.480000 	 0.962040 	 0.156344 	 0.015109 	 0.001040 	 0.000056 	 0.000002 
0.481000 	 0.961883 	 0.156654 	 0.015171 	 0.001046 	 0.000056 	 0.000002 
0.482000 	 0.961727 	 0.156965 	 0.015233 	 0.001053 	 0.000057 	 0.000002 
0.483000 	 0.961570 	 0.157275 	 0.015295 	 0.001059 	 0.000057 	 0.000003 
0.484000 	 0.961412 	 0.157585 	 0.015357 	 0.001066 	 0.000057 	 0.000003 
0.485000 	 0.961254 	 0.157896 	 0.015420 	 0.001072 	 0.000058 	 0.000003 
0.486000 	 0.961096 	 0.158206 	 0.015482 	 0.001079 	 0.000058 	 0.000003 
0.487000 	 0.960938 	 0.158516 	 0.015545 	 0.001086 	 0.000059 	 0.000003 
0.488000 	 0.960779 	 0.158826 	 0.015608 	 0.001092 	 0.000059 	 0.000003 
0.489000 	 0.960620 	 0.159135 	 0.015671 	 0.001099 	 0.000060 	 0.000003 
0.490000 	 0.960461 	 0.159445 	 0.015734 	 0.001106 	 0.000060 	 0.000003 
0.491000 	 0.960301 	 0.159755 	 0.015797 	 0.001112 	 0.000061 	 0.000003 
0.492000 	 0.960141 	 0.160064 	 0.015860 	 0.001119 	 0.000061 	 0.000003 
0.493000 	 0.959981 	 0.160374 	 0.015924 	 0.001126 	 0.000062 	 0.000003 
0.494000 	 0.959821 	 0.160683 	 0.015987 	 0.001133 	 0.000062 	 0.000003 
0.495000 	 0.959660 	 0.160992 	 0.016051 	 0.001139 	 0.000063 	 0.000003 
0.496000 	 0.959499 	 0.161301 	 0.016115 	 0.001146 	 0.000063 	 0.000003 
0.497000 	 0.959337 	 0.161610 	 0.016179 	 0.001153 	 0.000064 	 0.000003 
0.498000 	 0.959176 	 0.161919 	 0.016243 	 0.001160 	 0.000064 	 0.000003 
0.499000 	 0.959013 	 0.162228 	 0.016307 	 0.001167 	 0.000065 	 0.000003 
0.500000 	 0.958851 	 0.162537 	 0.016371 	 0.001174 	 0.000065 	 0.000003 
0.501000 	 0.958688 	 0.162846 	 0.016435 	 0.001181 	 0.000066 	 0.000003 
0.502000 	 0.958525 	 0.163154 	 0.016500 	 0.001188 	 0.000066 	 0.000003 
0.503000 	 0.958362 	 0.163463 	 0.016565 	 0.001195 	 0.000067 	 0.000003 
0.504000 	 0.958198 	 0.163771 	 0.016629 	 0.001202 	 0.000067 	 0.000003 
0.505000 	 0.958035 	 0.164079 	 0.016694 	 0.001209 	 0.000068 	 0.000003 
0.506000 	 0.957870 	 0.164387 	 0.016759 	 0.001216 	 0.000069 	 0.000003 
0.507000 	 0.957706 	 0.164696 	 0.016824 	 0.001224 	 0.000069 	 0.000003 
0.508000 	 0.957541 	 0.165004 	 0.016889 	 0.001231 	 0.000070 	 0.000003 
0.509000 	 0.957376 	 0.165311 	 0.016955 	 0.001238 	 0.000070 	 0.000003 
0.510000 	 0.957210 	 0.165619 	 0.017020 	 0.001245 	 0.000071 	 0.000003 
0.511000 	 0.957045 	 0.165927 	 0.017086 	 0.001252 	 0.000071 	 0.000003 
0.512000 	 0.956878 	 0.166234 	 0.017151 	 0.001260 	 0.000072 	 0.000003 
0.513000 	 0.956712 	 0.166542 	 0.017217 	 0.001267 	 0.000072 	 0.000003 
0.514000 	 0.956545 	 0.166849 	 0.017283 	 0.001274 	 0.000073 	 0.000003 
0.515000 	 0.956378 	 0.167157 	 0.017349 	 0.001282 	 0.000074 	 0.000003 
0.516000 	 0.956211 	 0.167464 	 0.017415 	 0.001289 	 0.000074 	 0.000003 
0.517000 	 0.956043 	 0.167771 	 0.017482 	 0.001297 	 0.000075 	 0.000004 
0.518000 	 0.955875 	 0.168078 	 0.017548 	 0.001304 	 0.000075 	 0.000004 
0.519000 	 0.955707 	 0.168385 	 0.017614 	 0.001312 	 0.000076 	 0.000004 
0.520000 	 0.955539 	 0.168691 	 0.017681 	 0.001319 	 0.000076 	 0.000004 
0.521000 	 0.955370 	 0.168998 	 0.017748 	 0.001327 	 0.000077 	 0.000004 
0.522000 	 0.955201 	 0.169305 	 0.017815 	 0.001334 	 0.000078 	 0.000004 
0.523000 	 0.955031 	 0.169611 	 0.017882 	 0.001342 	 0.000078 	 0.000004 
0.524000 	 0.954862 	 0.169918 	 0.017949 	 0.001349 	 0.000079 	 0.000004 
0.525000 	 0.954691 	 0.170224 	 0.018016 	 0.001357 	 0.000079 	 0.000004 
0.526000 	 0.954521 	 0.170530 	 0.018083 	 0.001365 	 0.000080 	 0.000004 
0.527000 	 0.954350 	 0.170836 	 0.018151 	 0.001373 	 0.000081 	 0.000004 
0.528000 	 0.954179 	 0.171142 	 0.018218 	 0.001380 	 0.000081 	 0.000004 
0.529000 	 0.954008 	 0.171448 	 0.018286 	 0.001388 	 0.000082 	 0.000004 
0.530000 	 0.953836 	 0.171754 	 0.018354 	 0.001396 	 0.000082 	 0.000004 
0.531000 	 0.953665 	 0.172059 	 0.018422 	 0.001404 	 0.000083 	 0.000004 
0.532000 	 0.953492 	 0.172365 	 0.018490 	 0.001412 	 0.000084 	 0.000004 
0.533000 	 0.953320 	 0.172670 	 0.018558 	 0.001419 	 0.000084 	 0.000004 
0.534000 	 0.953147 	 0.172976 	 0.018626 	 0.001427 	 0.000085 	 0.000004 
0.535000 	 0.952974 	 0.173281 	 0.018695 	 0.001435 	 0.000086 	 0.000004 
0.536000 	 0.952800 	 0.173586 	 0.018763 	 0.001443 	 0.000086 	 0.000004 
0.537000 	 0.952627 	 0.173891 	 0.018832 	 0.001451 	 0.000087 	 0.000004 
0.538000 	 0.952453 	 0.174196 	 0.018901 	 0.001459 	 0.000087 	 0.000004 
0.539000 	 0.952278 	 0.174501 	 0.018969 	 0.001467 	 0.000088 	 0.000004 
0.540000 	 0.952104 	 0.174806 	 0.019038 	 0.001476 	 0.000089 	 0.000004 
0.541000 	 0.951929 	 0.175110 	 0.019107 	 0.001484 	 0.000089 	 0.000004 
0.542000 	 0.951753 	 0.175415 	 0.019177 	 0.001492 	 0.000090 	 0.000004 
0.543000 	 0.951578 	 0.175719 	 0.019246 	 0.001500 	 0.000091 	 0.000004 
0.544000 	 0.951402 	 0.176023 	 0.019315 	 0.001508 	 0.000091 	 0.000005 
0.545000 	 0.951226 	 0.176328 	 0.019385 	 0.001516 	 0.000092 	 0.000005 
0.546000 	 0.951049 	 0.176632 	 0.019455 	 0.001525 	 0.000093 	 0.000005 
0.547000 	 0.950873 	 0.176936 	 0.019524 	 0.001533 	 0.000093 	 0.000005 
0.548000 	 0.950696 	 0.177240 	 0.019594 	 0.001541 	 0.000094 	 0.000005 
0.549000 	 0.950518 	 0.177543 	 0.019664 	 0.001550 	 0.000095 	 0.000005 
0.550000 	 0.950340 	 0.177847 	 0.019735 	 0.001558 	 0.000096 	 0.000005 
0.551000 	 0.950162 	 0.178151 	 0.019805 	 0.001566 	 0.000096 	 0.000005 
0.552000 	 0.949984 	 0.178454 	 0.019875 	 0.001575 	 0.000097 	 0.000005 
0.553000 	 0.949806 	 0.178757 	 0.019946 	 0.001583 	 0.000098 	 0.000005 
0.554000 	 0.949627 	 0.179061 	 0.020016 	 0.001592 	 0.000098 	 0.000005 
0.555000 	 0.949447 	 0.179364 	 0.020087 	 0.001600 	 0.000099 	 0.000005 
0.556000 	 0.949268 	 0.179667 	 0.020158 	 0.001609 	 0.000100 	 0.000005 
0.557000 	 0.949088 	 0.179970 	 0.020229 	 0.001618 	 0.000100 	 0.000005 
0.558000 	 0.948908 	 0.180273 	 0.020300 	 0.001626 	 0.000101 	 0.000005 
0.559000 	 0.948728 	 0.180575 	 0.020371 	 0.001635 	 0.000102 	 0.000005 
0.560000 	 0.948547 	 0.180878 	 0.020442 	 0.001644 	 0.000103 	 0.000005 
0.561000 	 0.948366 	 0.181180 	 0.020514 	 0.001652 	 0.000103 	 0.000005 
0.562000 	 0.948184 	 0.181483 	 0.020585 	 0.001661 	 0.000104 	 0.000005 
0.563000 	 0.948003 	 0.181785 	 0.020657 	 0.001670 	 0.000105 	 0.000005 
